00:00|midnight|You take a black cat---isn't that it?---that does not have even one white hair (you know this), and you bind his four paws, and then you take him at midnight to a crossroads and you cry out in a loud voice:|The Name of the Rose|Umberto Eco|unknown
12:40|12:40|"“I have received your name from the Skilled Women’s Agency together with their recommendation. I understand they know you personally. I shall be glad to pay you the salary you ask and shall expect you to take up your duties on August 8th. The train is the 12:40 from Paddington and you will be met at Oakbridge station. I enclose five pound notes for expenses."""|And Then There Were None|Agatha Christie|unknown
12:43|twelve-forty-three|Died five minutes ago, you say? he asked. His eye went to the watch on his wrist. Twelve-forty-three, he wrote on the blotter.|A Pocket Full of Rye|Agatha Christie|unknown
12:44|around quarter to one|It is around quarter to one. No sunlight comes into the room now through the windows at right. Outside the day is fine but increasingly sultry, with a faint haziness in the air which softens the glare of the sun.|Long Day's Journey Into Night|Eugene O'Neil|unknown
12:45|12:45|"The boy handed in a dispatch. The Professor closed the door again, and after looking at the direction, opened it and read aloud. ""Look out for D. He has just now, 12:45, come from Carfax hurriedly and hastened towards the South. He seems to be going the round and may want to see you: Mina"""|Dracula|Bram Stoker|unknown
12:46|around quarter to one|It is around quarter to one. No sunlight comes into the room now through the windows at right. Outside the day is fine but increasingly sultry, with a faint haziness in the air which softens the glare of the sun.|Long Day's Journey Into Night|Eugene O'Neill|unknown
12:47|forty-seven minutes past twelve|At forty-seven minutes past twelve they reached the buoy, it was in perfect condition, and must have shifted but little.|Around the Moon|Jules Verne|sfw
12:55|five minutes to one|"But when Curry rose at five minutes to one to introduce item Three, there was a sharp revival of interest. It was called, ""Rectification of an Anomaly of the Stipends of Junior Fellows."""|That Hideous Strength|C.S. Lewis|unknown
13:00|one o’clock|“Come,” said the Magician. “All times may be soon to Aslan, but in my home all hungry times are one o’clock”.|The Voyage of the Dawn Treader|C.S. Lewis|unknown
13:00|one o’clock|It was one o’clock when we left No. 3, Lauriston Gardens. Sherlock Holmes led me to the nearest telegraph office, whence he dispatched a long telegram. He then hailed a cab, and ordered the driver to take us to the address given us by Lestrade|A Study in Scarlet|Sir Arthur Conan Doyle|unknown
13:00|one o’clock|Today it is lovely again, and along the Champs-Élysées at twilight it is like an outdoor seraglio choked with dark-eyed houris. The trees are in full foliage and of a verdure so pure, so rich, that it seems as though they were still wet and glistening with dew. From the Palais du Louvre to the Etoile it is like a piece of music for the pianoforte. For five days I have not touched the typewriter nor looked at a book; nor have I had a single idea in my head except to go to the American Express. At nine this morning I was there, just as the doors were being opened, and again at one o’clock.|Tropic of Cancer|Henry Miller|unknown
13:00|one o’clock|“Can’t do it, Findle; I’m with somebody else! Call me up to-morrow about one o’clock!”|This Side of Paradise|F. Scott Fitzgerald|unknown
13:00|one|The more he thought about it the more puzzled he was. He didn’t understand this revolver business. Somebody in the house had got that revolver. Downstairs a clock struck one.|And Then There Were None|Agatha Christie|unknown
13:00|one o'clock|Czarina Catherine reported entering Galatz at one o'clock today.|Dracula|Bram Stoker|unknown
13:00|thirteen|It was a bright cold day in April, and the clocks were striking thirteen.|1984|George Orwell|sfw
13:00|one o'clock|“Czarina Catherine reported entering Galatz at one o'clock today.”|Dracula|Bram Stoker|unknown
13:01|about one|There's five fathoms out there, he said. It'll be swept up that way when the tide comes in about one. It's nine days today.|Ulysses|James Joyce|unknown
13:01|about one o'clock|At about one o'clock the overseer arrived and told them he had no jobs for them.|A Clergyman's Daughter|George Orwell|unknown
13:02|about one o'clock|At about one o'clock the overseer arrived and told them he had no jobs for them|A Clergyman's Daughter|George Orwell|unknown
13:10|ten minutes past one|It was at ten minutes past one by Bond’s watch when, at the high table, the whole pattern of play suddenly altered.|Casino Royale|Ian Fleming|unknown
13:10|ten minutes past one|It was ten minutes past one.” “You are sure of that?|Death on the Nile|Agatha Christie|unknown
13:10|ten minutes past one|"""It was ten minutes past one.” “You are sure of that?"""|Death on the Nile|Agatha Christie|unknown
13:12|twelve minutes past one|"At twelve minutes past one the adjutant, Wilde, and myself sat down to lunch.   ""The colonel said he wouldn't be late- but we needn't wait,"" said the adjutant."|Pushed and the Return Push|George Herbert Fosdike Nichols|sfw
13:13|thirteen minutes past one|"There it is! There it is! shouted the Professor. ""Now for the centre of the globe!"" he added in Danish. I looked at Hans. ""Forüt!"" was his tranquil answer. ""Forward!"" replied my uncle. It was thirteen minutes past one."|Journey to the Centre of the Earth|Jules Verne|unknown
13:13|thirteen minutes past one|"""There it is! There it is!"" shouted the Professor. ""Now for the centre of the globe!"" he added in Danish. I looked at Hans. ""Forüt!"" was his tranquil answer. ""Forward!"" replied my uncle. It was thirteen minutes past one."|Journey to the Centre of the Earth|Jules Verne|unknown
13:15|One hour and a quarter|"Monsieur has well slept this morning, he said, smiling.  ""What o’clock is it, Victor?"" asked Dorian Gray, sleepily. ""One hour and a quarter, monsieur."""|The Picture of Dorian Gray|Oscar Wilde|unknown
13:15|One hour and a quarter|‘Monsieur has well slept this morning,’ he said, smiling. ‘What o’clock is it, Victor?’ asked Dorian Gray, sleepily. ‘One hour and a quarter, monsieur.’|The Picture of Dorian Gray|Oscar Wilde|unknown
13:17|one seventeen|One seventeen and four seconds. That shorter guy’s really got it made, and gets on a scooter, and that taller one, he goes in. One seventeen and forty seconds. That girl there, she’s got a green ribbon in her hair. Too bad that bus just cut her from view.|The Terrorist, He Watches|Wislawa Szymborska|unknown
13:18|one eighteen|One eighteen exactly. Was she stupid enough to head inside? Or wasn't she? We'll know before long, When the dead are carried out.|The Terrorist, He Watches|Wislawa Szymborska|unknown
13:19|past one in the afternoon|It was past one in the afternoon when the servant waked her and announced that M. Artynov had called. She dressed quickly and went down into the drawing-room.|The Party and Other Stories|Anton Pavlovich Chekhov|sfw
13:20|twenty minutes past one|The time is coming for action. Today this Vampire is limit to the powers of man, and till sunset he may not change. It will take him time to arrive here, see it is twenty minutes past one, and there are yet some times before he can hither come, be he never so quick.|Dracula|Bram Stoker|unknown
13:20|twenty minutes past one|Today this Vampire is limit to the powers of man, and till sunset he may not change. It will take him time to arrive here, see it is twenty minutes past one, and there are yet some times before he can hither come, be he never so quick.|Dracula|Bram Stoker|unknown
13:25|one-twenty-five|I'd really have liked to, I told her, if it weren't for the things I had in the dryer. I cast an eye at my watch. One-twenty-five. The dryer had already stopped.|Hard-Boiled Wonderland and the End of the World|Haruki Murakami|unknown
13:25|one-twenty-five|I'd really have liked to, I told her, if it weren't for the things I had in the drier. I cast an eye at my watch. One-twenty-five. The drier had already stopped.|Hard Boiled Wonderland and the End of the World|Haruki Murakami|unknown
13:30|one-thirty|At one-thirty she’s for hiring a carriage and driving through the Bois. He has only one thought in his head—how to take a leak? “I love you . . . . I adore you,” he says. “I’ll go anywhere you say—Istanbul, Singapore, Honolulu. Only I must go now. . . . It’s getting late.”|Tropic of Cancer|Henry Miller|unknown
13:30|half past one|She was a sticker. A clock away in the town struck half past one.|Brighton Rock|Graham Greene|unknown
13:30|half-past one|Shredding and slicing, dividing and subdividing, the clocks of Harley Street nibbled at the June day, counselled submission, upheld authority, and pointed out in chorus the supreme advantages of a sense of proportion, until the mound of time was so far diminished that a commercial clock, suspended above a shop in Oxford Street, announced, genially and fraternally, as if it were a pleasure to Messrs Rigby and Lowndes to give the information gratis, that it was half-past one.|Mrs. Dalloway|Virginia Woolf|unknown
13:31|around one-thirty|Raymond came back with Masson around one-thirty. His arm was bandaged up and he had an adhesive plaster on the corner of his mouth. The doctor had told him it was nothing, but Raymond looked pretty grim. Masson tried to make him laugh. But he still wouldn't say anything.|The Stranger|Albert Camus|unknown
13:32|one thirty-two|I sat down on the couch again and looked at my watch It was one thirty-two. I shut my eyes and focused on a spot in my head. My mind a total blank, I gave myself up to the sands of time and let the flow take me wherever it wanted.|Blind Willow, Sleeping Woman|Haruki Murakami|unknown
13:45|1:45|"Let us know the moment Harvey leaves his box. My guess is that around 1:45 he’ll come and look at the runners and riders for the two o’clock, so that gives us a clear hour.”|Not a Penny More, Not a Penny Less|Jeffrey Archer|sfw
13:45|quarter to two|That period which is always so dangerous, when the wicket is bad, the ten minutes before lunch, proved fatal to two more of the enemy. The last man had just gone to the wickets, with the score at a hundred and thirty-one, when a quarter to two arrived, and with it the luncheon interval.|Mike|P.G. Wodehouse|unknown
13:45|one forty-five|The blow fell at precisely one forty-five (summer-time). Benson, my Aunt Agatha's butler, was offering me the fried potatoes at the moment, and such was my emotion that I lofted six of them on the sideboard with the spoon.|Sir Roderick Comes to Lunch|P.G. Wodehouse|unknown
13:46|1346 hours|PAUL: I noticed Malatarsis right after Mama called me. At 1346 hours on Thursday the twenty-fourth. Brett was killed at least fourteen hours later, in the wee hours of the twenty-fifth.|Jack the Bodiless|Julian May|sfw
13:47|1.47 pm|Poppy was sprawled on Brianne's bed, applying black mascara to her stubby lashes. Brianne was sitting at her desk, trying to complete an essay before the 2 pm deadline. It was 1.47 pm.|The Woman Who Went to Bed for a Year|Sue Townsend|sfw
13:48|twelve minutes to two|It was twelve minutes to two in the afternoon when Claude Moreau and his most-trusted field officer, Jacques Bergeron, arrived at the Georges Cinq station of the Paris Metro. They walked, separately, to the rear of the platform, each carrying a handheld radio, the frequencies calibrated to each other.|The Apocalypse Watch|Robert Ludlum|unknown
13:49|1.49|The bookstall clerk had seen the passenger in grey pass the bookstall at 1.49, in the direction of the exit.|Five Red Herrings|Dorothy L. Sayers|unknown
13:50|Ten to two|She had to get out of this goddamn camper. It might be the biggest, luxiest one in the world, but right now it felt the size of a coffin. She made her way to the door, holding onto things to keep her balance. She glanced at the clock on the dashboard before she went out. Ten to two. Everything had happened in just twenty minutes. Incredible.|Doctor Sleep|Stephen King|nsfw
13:50|ten to two|Rahel's toy wristwatch had the time painted on it. Ten to two. One of her ambitions was to own a watch on which she could change the time whenever she wanted to (which according to her was what Time was meant for in the first place).|The God of Small Things|Arundhati Roy|unknown
13:50|one-fifty|The best train of the day was the one-fifty from Paddington which reached Polgarwith just after seven o'clock.|The Cornish Mystery|Agatha Christie|unknown
13:51|1:51 p.m.|Which meant that now, at 1:51 p.m., lower Manhattan was a nightmare. Wall Street had been cordoned off for blocks in each direction. Foot police redirected traffic on Broadway, blowing whistles and gesturing impatiently.|Brilliance|Marcus Sakey|sfw
13:52|eight minutes to two|He passed through the Damascus Gate into the International Zone at eight minutes to two, carefully avoiding the telltale times of the hour, the half hour, and the quarter hour. The he began to wander aimlessly, trying to mimic an idling, stolling interest in his surroundings that he was very far from feeling.|Spin Control|Chris Moriarty|sfw
13:52|eight minutes to two|I came to your door to tell you. It is near to your luncheon hour. Yes; eight minutes to two. Vivian will be at luncheon. I don't lunch, but I don't mind going in. I must not let him slip through my fingers."""|The Rose and the Key|Joseph Sheridan Le Fanu|sfw
13:45|one forty-five|The blow fell at precisely one forty-five (summer-time). Benson, my Aunt Agatha's butler, was offering me the fried potatoes at the moment, and such was my emotion that I lofted six of them on the sideboard with the spoon.|Sir Roderick Comes to Lunch|P.G. Wodehouse|unknown
13:50|one-fifty|The best train of the day was the one-fifty from Paddington which reached Polgarwith just after seven o'clock.|The Cornish Mystery|Agatha Christie|unknown
13:57|one fifty-seven|Then I opened my eyes and looked at my watch. It was one fifty-seven. Twenty-five minutes had vanished somewhere. Not bad, I told myself. A pointless way of whittling away time. Not bad at all.|Blind Willow, Sleeping Woman|Haruki Murakami|unknown
14:00|two hours after noon|An awful silence followed this remark, which was broken by Peter saying, “Giant Wimbleweather and the Bear and Centaur Glenstorm shall be our marshals. The combat will be at two hours after noon. Dinner at noon precisely.”|Prince Caspian|C.S. Lewis|unknown
14:00|two hours after noon|There was a most friendly parting, and when she sailed, two hours after noon, all the Dufflepuds paddled out with her to the harbor mouth, and cheered until she was out of the sound of their cheering.|The Voyage of the Dawn Treader|C.S. Lewis|unknown
14:00|two o’clock|It’s only two o’clock. She left the office early, telling Dr. Van Vleet she felt she was coming down with something. Really it’s Nate who is coming down with something: he phones from his house, nasal, forlorn, he has to see her.|Life Before Man|Margaret Atwood|unknown
14:00|two|At two every afternoon, the mother and son would appear at the beach. The mother always wore a plain light-colored dress with a broad-brimmed straw hat. The son never wore a hat; he had on sunglasses instead. They’d sit in the shade below the palm trees, the breeze rustling around them, and stare off at the ocean, not really doing anything.|Blind Willow, Sleeping Woman|Haruki Murakami|unknown
14:00|two o’clock|We followed along the High Street at a reasonable distance, giggling, dodging past people, separating and coming together again. It must have been around two o’clock by then, and the pavement was busy with shoppers.|Never Let Me Go|Kazuo Ishiguro|unknown
14:00|two o’clock|At two o’clock back at the Weatherbys’ Sally asked her if she and Amory had had a “time” in the den. Isabelle turned to her quietly. In her eyes was the light of the idealist, the inviolate dreamer of Joan-like dreams.|This Side of Paradise|F. Scott Fitzgerald|unknown
14:00|two o’clock|“How odd… I’m almost happy. And yet I suppose I’m actually in danger… Somehow - now - nothing seems to matter… not in daylight… I feel full of power - I feel that I can’t die…” Blore was looking at his wrist-watch. He said: “It’s two o’clock. What about lunch?” |And Then There Were None|Agatha Christie|unknown
14:00|two o'clock|At two o'clock Gatsby put on his bathing suit and left word with the butler that if any one phoned word was to be brought to him at the pool.|The Great Gatsby|F. Scott Fitzgerald|unknown
14:00|two o'clock|"I caught the two o'clock bus. It was very hot. I ate at Céleste's restaurant as usual. They all felt very sorry for me and Céleste told me, ""There's no one like a mother."""|The Outsider|Albert Camus|unknown
14:00|two o'clock|The Home for Aged Persons is at Marengo, some fifty miles from Algiers. With the two o'clock bus I should get there well before nightfall. Then I can spend the night there, keeping the usual vigil beside the body, and be back here by tomorrow evening.|The Outsider|Albert Camus|unknown
14:00|two o’clock|It’s only two o’clock. She left the office early, telling Dr. Van Vleet she felt she was coming down with something. Really it’s Nate who is coming down with something: he phones from his house, nasal, forlorn, he has to see her. |Life Before Man|Margaret Atwood|unknown
14:00|two o'clock|"""The old people's home is at Marengo, fifty miles from Algiers. I'll catch the two o'clock bus and get there in the afternoon."".... ""I caught the two o'clock bus. It was very hot."""|The Outsider|Albert Camus|unknown
14:00|two o'clock|I caught the two o'clock bus. It was very hot. I ate at Céleste's restaurant as usual. They all felt very sorry for me and Céleste told me, 'There's no one like a mother'.|The Outsider|Albert Camus|unknown
14:05|five past two|...and at five past two on 17 September of that same unforgettable year 1916, I was in the Muryovo hospital yard, standing on trampled withered grass, flattened by the September rain.|A Country Doctor's Notebook|Mikhail Bulgakov|unknown
14:15|2.15 P.M.|I had a date with her next day at 2.15 P.M. In my own rooms, but it was less successful, she seemed to have grown less juvenile, more of a woman overnight.|Lolita|Vladimir Nabokov|nsfw
14:15|2.15pm|I had a date with her next day at 2.15pm in my own rooms, but it was less successful, she seemed to have grown less juvenile, more of a woman overnight. A cold I caught from her led me to cancel a fourth assignment, nor was I sorry to break an emotional series that threatened to burden me with heart-rending fantasies and peter out in dull disappointment. So let her remain, sleek, slender Monique, as she was for a minute or two|Lolita|Vladimir Nabokov|unknown
14:20|twenty minutes past two|She looked at her watch and it was twenty minutes past two. She had no time to lose but must get ready at once.|A Tale of Two Cities|Charles Dickens|unknown
14:20|twenty minutes past two|The watch found at the Weir was challenged by the jeweller as one he had wound and set for Edwin Drood, at twenty minutes past two on that same afternoon; and it had run down, before being cast into the water; and it was the jeweller's positive opinion that it had never been re-wound.|The Mystery of Edwin Drood|Charles Dickens|unknown
14:20|twenty minutes past two|The having originated a precaution which was already in course of execution, was a great relief to Miss Pross. The necessity of composing her appearance so that it should attract no special notice in the streets, was another relief. She looked at her watch, and it was twenty minutes past two. She had no time to lose, but must get ready at once.|A tale of two cities|Charles Dickens|unknown
14:27|twenty-seven minutes past two|The hands of all the four thousand electric clocks in all the Bloomsbury Centre's four thousand rooms marked twenty-seven minutes past two.|Brave New World|Aldous Leonard Huxley|unknown
14:30|half-past two|"It was half-past two o'clock when the knock came. I took my courage a deux mains and waited. In a few minutes Mary opened the door, and announced ""Dr. Van Helsing."""|Dracula|Bram Stoker|unknown
14:30|half-past two|"It was half-past two o'clock when the knock came. I took my courage a deux mains and waited. In a few minutes Mary opened the door, and announced ""Dr. Van Helsing""."|Dracula|Bram Stoker|unknown
14:36|2:36|“Drive safe,” says Ned. He texted me to send the van. That was at 2:36, I know because I looked at the clock, the art deco one right over there, see? Keeps perfect time. Then, I dunno, he just vanished.|Stone Mattress|Margaret Atwood|unknown
14:36|two thirty-six|I look at my watch. Two thirty-six. All I've got left today is take in the laundry and fix dinner.|The Elephant Vanishes|Haruki Murakami|unknown
14:40|two-forty|If a girl looks swell when she meets you, who gives a damn if she’s late? Nobody. “We better hurry,” I said. “The show starts at two-forty.”|Catcher in the Rye|J.D. Salinger|nsfw
14:40|two-forty|"If a girl looks swell when she meets you, who gives a damn if she’s late? Nobody. “We better hurry,” I said. “The show starts at two-forty.” We started going down the stairs to where the taxis are."""|Catcher in the Rye|J.D. Salinger|unknown
14:40|two-forty|If a girl looks swell when she meets you, who gives a damn when she's late? 'We better hurry', I said. 'The show starts at two-forty.'|The Catcher in the Rye|J.D. Salinger|unknown
14:41|2.41|At 2.41, when the afternoon fast train to London was pulling out of Larborough prompt to the minute, Miss Pym sat under the cedar on the lawn wondering whether she was a fool, and not caring much anyhow.|Miss Pym Disposes|Josephine Tey|unknown
14:52|eight minutes to three|Mr. Kesselbach, it is eight minutes to three. If you don't answer within eight minutes from now, you are a dead man!|813|Maurice LeBlanc|sfw
14:55|five to three|The superior, the very reverend John Conmee S.J. reset his smooth watch in his interior pocket as he came down the presbytery steps. Five to three. Just nice time to walk to Artane.|Ulysses|James Joyce|unknown
14:55|five to three|The superior, the very reverend John Conmee SJ reset his smooth watch in his interior pocket as he came down the presbytery steps. Five to three. Just nice time to walk to Artane.|Ulysses|James Joyce|unknown
14:58|two minutes to three|We betted that it would happen on the morrow; they took us up and gave us the odds of two to one; we betted that it would happen in the afternoon; we got odds of four to one on that; we betted that it would happen at two minutes to three; they willingly granted us the odds of ten to one on that.|The Chronicle of Young Satan|Mark Twain|unknown
14:59|about three o’clock|About three o’clock the four couples, frightened at their happiness, were sliding down the Russian mountains, a singular edifice which then occupied the heights of Beaujon, and whose undulating line was visible above the trees of the Champs Élysées.|Les Misérables|Victor Hugo|unknown
14:59|2.59 p.m.|A private wireless telegraph which would transmit by dot and dash system the result of a national equine handicap (flat or steeplechase) of one or more miles and furlongs won by an outsider at odds of 50 to 1 at 3 hr 8 m p.m. at Ascot (Greenwich time), the message being received and available for betting purposes in Dublin at 2.59 p.m.|Ulysses|James Joyce|unknown
15:00|Three o’clock|Three o’clock is always too late or too early for anything you want to do. An odd moment in the afternoon.|Nausea|Jean-Paul Sartre|unknown
15:00|three o’clock|A few moments later, about three o’clock, Courfeyrec chanced to be passing along the Rue Mouffetard in company with Bossuet. The snow had redoubled in violence, and filled the air.|Les Misérables|Victor Hugo|unknown
15:00|three o’clock on the afternoon|At three o’clock on the afternoon there was a loud peal at the bell, an authoritative voice in the hall, and, to my surprise, no less a person than Mr. Athelney Jones was shown up to me. Very different was he, however, from the brusque and masterful professor of common sense who had taken over the case so confidently at Upper Norwood. His expression was downcast, and his bearing meek and even apologetic.|The Sign of Four|Sir Arthur Conan Doyle|unknown
15:00|three o’clock|“Then good-night, your majesty, and I trust that we shall soon have some good news for you. And good-night, Watson,” he added, as the wheels of the royal brougham rolled down the street. “If you will be good enough to call to-morrow afternoon at three o’clock I should like to chat this little matter over with you.”|The Sign of Four|Sir Arthur Conan Doyle|unknown
15:00|three|All the doors were locked, everything in its proper place. Nothing out of the ordinary. I went back to the janitor’s room, set my alarm for three, and fell fast asleep.|Blind Willow, Sleeping Woman|Haruki Murakami|unknown
15:00|three|When the alarm went off at three, though, I woke up feeling weird. I can’t explain it, but I just felt different. I didn’t feel like getting up—it was like something was suppressing my will to get out of bed. I’m the type who usually leaps right out of bed, so I couldn’t understand it.|Blind Willow, Sleeping Woman|Haruki Murakami|unknown
15:00|three|When the clock struck three, Elizabeth felt that she must go, and very unwillingly said so. Miss Bingley offered her the carriage, and she only wanted a little pressing to accept it, when Jane testified such concern in parting with her, that Miss Bingley was obliged to convert the offer of the chaise to an invitation to remain at Netherfield for the present.|Pride and Prejudice|Jane Austen|unknown
15:00|three o’clock precisely|At three o’clock precisely I was at Baker Street, but Holmes had not yet returned.|A Scandal in Bohemia, The Adventures of Sherlock Holmes|Sir Arthur Conan Doyle|unknown
15:00|three|The city clocks had only just gone three, but it was quite dark already—it had not been light all day—and candles were flaring in the windows of the neighbouring offices, like ruddy smears upon the palpable brown air.|A Christmas Carol|Charles Dickens|unknown
15:00|three o’clock|Dating from three o’clock yesterday. My perpetual influence could not begin earlier, or you would not have been so much out of humour before.|Emma|Jane Austen|unknown
15:00|three-o’clock|Amory saw girls doing things that even in his memory would have been impossible: eating three-o’clock, after-dance suppers in impossible cafes, talking of every side of life with an air half of earnestness, half of mockery, yet with a furtive excitement that Amory considered stood for a real moral let-down. But he never realized how wide-spread it was until he saw the cities between New York and Chicago as one vast juvenile intrigue.|This Side of Paradise|F. Scott Fitzgerald|unknown
15:00|three o’clock|The afternoon waned from the purging good of three o’clock to the golden beauty of four.|This Side of Paradise|F. Scott Fitzgerald|unknown
15:00|three|And the sound of the bell flooded the room with its melancholy wave; which receded, and gathered itself together to fall once more, when she heard, distractedly, something fumbling, something scratching at the door. Who at this hour? Three, good Heavens! Three already!|Mrs. Dalloway|Virginia Woolf|unknown
15:00|three|Ditched by the woman I loved, I exalted my suffering into a sign of greatness (lying collapsed on a bed at three in the afternoon), and hence protected myself from experiencing my grief as the outcome of what was at best a mundane romantic break-up. Chloe's departure may have killed me, but it had at least left me in glorious possession of the moral high ground. I was a martyr.|Essays in Love|Alain de Botton|unknown
15:00|three o'clock|He walks into the Hospital for Broken Things at three o'clock on Monday afternoon. That was the arrangement. If he came in after six o'clock, he was to head straight for the house in Sunset Park.|Sunset Park|Paul Auster|unknown
15:00|three o'clock|It was three o'clock in the beautiful breezy autumn day when Mr. Casaubon drove off to his Rectory at Lowick, only five miles from Tipton; and Dorothea, who had on her bonnet and shawl, hurried along the shrubbery and across the park that she might wander through the bordering wood with no other visible companionship than that of Monk, the Great St. Bernard dog, who always took care of the young ladies in their walks|Middlemarch|George Eliot|unknown
15:00|three-o’clock|Ladies bathed before noon, after their three-o’clock naps, and by nightfall were like soft teacakes with frostings of sweat and sweet talcum.|To Kill a Mockingbird|Harper Lee|unknown
15:00|three o'clock|M. Madeleine usually came at three o'clock, and as punctuality was kindness, he was punctual.|Les Misérables|Victor Hugo|sfw
15:00|At three|The scent and smoke and sweat of a casino are nauseating at three in the morning. Then the soul-erosion produced by high gambling - a compost of greed and fear and nervous tension - becomes unbearable and the senses awake and revolt from it.|Casino Royale|Ian Fleming|unknown
15:00|three o'clock|Today was the day Alex had appointed for her 'punishment'. I became increasingly nervous as the hour of three o'clock approached. I was alone in the house, and paced restlessly from room to room, glancing at the clocks in each of them.|Deaf Sentence|David Lodge|unknown
15:00|three o’clock|“Then good-night, your majesty, and I trust that we shall soon have some good news for you. And good-night, Watson,” he added, as the wheels of the royal  brougham rolled down the street. “If you will be good enough to call to-morrow afternoon at three o’clock I should like to chat this little matter over with you.”|The Sign of Four|Sir Arthur Conan Doyle|unknown
15:00|three o’clock precisely|“ At three o’clock precisely I was at Baker Street, but Holmes had not yet returned.”|A Scandal in Bohemia, The Adventures of Sherlock Holmes|Sir Arthur Conan Doyle|unknown
15:00|three|“The city clocks had only just gone three, but it was quite dark already—it had not been light all day—and candles were flaring in the windows of the neighbouring offices, like ruddy smears upon the palpable brown air.”|A Christmas Carol|Charles Dickens|unknown
15:00|three o’clock|“Dating from three o’clock yesterday. My perpetual influence could not begin earlier, or you would not have been so much out of humour before.”|Emma|Jane Austen|unknown
15:00|three-o’clock|“Amory saw girls doing things that even in his memory would have been impossible: eating three-o’clock, after-dance suppers in impossible cafes, talking of every side of life with an air half of earnestness, half of mockery, yet with a furtive excitement that Amory considered stood for a real moral let-down. But he never realized how wide-spread it was until he saw the cities between New York and Chicago as one vast juvenile intrigue.”|This Side of Paradise|F. Scott Fitzgerald|unknown
15:00|three o’clock|“The afternoon waned from the purging good of three o’clock to the golden beauty of four.”|This Side of Paradise|F. Scott Fitzgerald|unknown
15:00|three |And the sound of the bell flooded the room with its melancholy wave; which receded, and gathered itself together to fall once more, when she heard, distractedly, something fumbling, something scratching at the door. Who at this hour? Three, good Heavens! Three already!|Mrs Dalloway|Virginia Woolf|unknown
15:00|three o’clock|At three o’clock precisely I was at Baker Street, but Holmes had not yet returned.|A Scandal in Bohemia|Sir Arthur Conan Doyle|unknown
15:00|At three|Ditched by the woman I loved, I exalted my suffering into a sign of greatness (lying collapsed on a bed at three in the afternoon), and hence protected myself from experiencing my grief as the outcome of what was at best a mundane romantic break-up. Chloe's departure may have killed me, but it had at least left me in glorious possession of the moral high ground. I was a martyr.|Essays in Love|Alain de Botton|unknown
15:00|three o'clock|Three o'clock is always too late or too early for anything you want to do.|Nausea|Jean-Paul Sartre|unknown
15:01|about three|The sun was now setting. It was about three in the afternoon when Alisande had begun to tell me who the cowboys were; so she had made pretty good progress with it - for her. She would arrive some time or other, no doubt, but she was not a person who could be hurried.|A Connecticut Yankee in King Arthur's Court|Mark Twain|unknown
15:08|3 hr 8 m p.m.|A private wireless telegraph which would transmit by dot and dash system the result of a national equine handicap (flat or steeplechase) of 1 or more miles and furlongs won by an outsider at odds of 50 to 1 at 3 hr 8 m p.m. at Ascot (Greenwich time), the message being received and available for betting purposes in Dublin at 2.59 p.m.|Ulysses|James Joyce|unknown
15:14|THREE fourteen|I shall be back at exactly THREE fourteen, for our hour of revery together, real sweet revery darling|On the Road|Jack Kerouac|unknown
15:14|three fourteen|I shall be back at exactly THREE fourteen, for our hour of revery together, real sweet revery darling|On the Road|Jack Kerouac|unknown
15:15|quarter past three|Gordon was alone. He wandered back to the door. The strawberry-nosed man glanced over his shoulder, caught Gordon's eye, and moved off, foiled. He had been on the point of slipping Edgar Wallace into his pocket. The clock over the Prince of Wales struck a quarter past three.|Keep the Aspidistra Flying|George Orwell|unknown
15:15|3:15|"I got out my old clothes. I put wool socks over my regular socks and took my time lacing up the boots. I made a couple of tuna sandwiches and some double-decker peanut-butter crackers. I filled my canteen and attached the hunting knife and the canteen to my belt. As I was going out the door, I decided to leave a note. So I wrote: ""Feeling better and going to Birch Creek. Back soon. R. 3:15."" That was about four hours from now."|Where I'm Calling From|Raymond Carver|unknown
15:20|three twenty|When the phone rang at three twenty I was sprawled out on the tatami, starting at the ceiling. A pool of winter sunlight had formed in the place where I lay. Like a dead fly I lay there, vacant, in a December 1971 spotlight.|Blind Willow, Sleeping Woman|Haruki Murakami|unknown
15:25|three twenty-five|The next afternoon Mr. Underhill finished at the office early and took the three o'clock train, arriving out in Green Town at three twenty-five, in plenty of time to drink in the brisk rays of the autumnal sun.|The Playground|Ray Bradbury|unknown
15:28|nearly half-past three|"Good heavens! she said, ""it's nearly half-past three. I must fly. Don't forget about the funeral service,"" she added, as she put on her coat. ""The tapers, the black coffin in the middle of the aisle, the nuns in their white-winged coifs, the gloomy chanting, and the poor cowering creature without any teeth, her face all caved in like an old woman's, wondering whether she wasn't really and in fact dead - wondering whether she wasn't already in hell. Goodbye."""|Nuns at Luncheon|Aldous Leonard Huxley|unknown
15:29|nearly half-past three|"""Good heavens!"" she said, ""it's nearly half-past three. I must fly. Don't forget about the funeral service,"" she added, as she put on her coat. ""The tapers, the black coffin in the middle of the aisle, the nuns in their white-winged coifs, the gloomy chanting, and the poor cowering creature without any teeth, her face all caved in like an old woman's, wondering whether she wasn't really and in fact dead - wondering whether she wasn't already in hell. Goodbye."""|Nuns at Luncheon|Aldous Huxley|unknown
